Year,ADM1_NAME,ADM2_NAME,Stability Zone,Area_Sleikh,Area_Under_Trees,Area_Total,Production,Yield_kg_ha,Area_Rainfed,Production_Rainfed,Yield_Rainfed_kg_ha,Total_Production
,As_Suweida,Salkhad,2,68.2,0,68.2,153.45,2250,13493.1,330.176157,24.47,483.626157
,As_Suweida,Salkhad,3,0,0,0,0,0,492,0,0,0
,Dara,Dara,1,2741,0,2741,7709.0625,2812.5,4353,3928.5825,902.5,11637.645
,Dara,Dara,2,3495,0,3495,8533.625,2441.666667,31334,10966.9,350,19500.525
,Dara,Dara,3,115,0,115,241.5,2100,3320,0,0,241.5
,Dara,Izra',2,1185,0,1185,2919.05,2463.333333,16852,5224.12,310,8143.17
,Dara,Nawa,1,2380,0,2380,6961.5,2925,11391,10384.795,911.6666667,17346.295
,Dara,As_Sanamayn,1,161,0,161,462.875,2875,1681,1462.47,870,1925.345
,Dara,As_Sanamayn,2,424,0,424,1118.3,2637.5,13581,5561.4195,409.5,6679.7195
,Dara,As_Sanamayn,3,210,0,210,223.125,1062.5,2695,107.8,40,330.925
,Dara,As_Sanamayn,4,3,0,3,4.8375,1612.5,143,0,0,4.8375
,Al_Qunaytirah,Al_Qunaytirah,1,808,0,808,688.012,851.5,3453,1012.0743,293.1,1700.0863
,Damascus,Duma,4,120,0,120,221.85,1848.75,0,0,0,221.85
,Damascus,Duma,5,7348.9,0,7348.9,12737.48093,1733.25,0,0,0,12737.48093
,Damascus,Darayya,2,0,0,0,0,0,0,0,0,0
,Damascus,Darayya,3,40,0,40,89.49,2237.25,0,0,0,89.49
,Damascus,Darayya,4,164.9,0,164.9,363.4396,2204,0,0,0,363.4396
,Damascus,Darayya,5,403.96,0,403.96,1243.38888,3078,0,0,0,1243.38888
,Damascus,Qatana,1,941.3,0,941.3,2521.7427,2679,616,137.9840031,224.000005,2659.726703
,Damascus,Qatana,2,2598.9,0,2598.9,7107.1252,2734.666667,913.2,684.900003,750.0000033,7792.025203
,Damascus,Qatana,3,484.2,0,484.2,795.73428,1643.4,50,0,0,795.73428
,Damascus,Az_Zabdani,1,56,0,56,90.72,1620,45,0,0,90.72
,Damascus,Az_Zabdani,2,0,0,0,0,0,0,0,0,0
,Damascus,Yabrud,2,10,0,10,25.65,2565,60,0,0,25.65
,Damascus,Yabrud,3,5,0,5,14.875,2975,43,0,0,14.875
,Damascus,Al_Qutayfah,3,0,0,0,0,0,5,0,0,0
,Damascus,Al_Qutayfah,5,291,0,291,216.0675,742.5,0,0,0,216.0675
,Damascus,Al_Ghutta,3,1660,0,1660,7488.675,4511.25,178,0,0,7488.675
,Damascus,Al_Ghutta,4,76.5,0,76.5,334.305,4370,0,0,0,334.305
,Damascus,Al_Ghutta,5,1068,0,1068,3268.08,3060,0,0,0,3268.08
,Damascus,An_Nabk,2,2,0,2,2.415,1207.5,25,0,0,2.415
,Damascus,An_Nabk,3,8,0,8,9.1,1137.5,0,0,0,9.1
,Damascus,An_Nabk,4,13,0,13,16.9,1300,0,0,0,16.9
,Damascus,An_Nabk,5,,0,0,,0,,0,0,0
,Damascus,At_Tall,1,0,0,0,0,0,25,0,0,0
,Damascus,At_Tall,2,4,0,4,4.005,1001.25,127,0,0,4.005
,Damascus,At_Tall,3,3,0,3,4.612125,1537.375,3,0,0,4.612125
,Homs,Homs,1,3748.2,0,3748.2,11137.50857,2971.428571,7880.8,8314.244,1055,19451.75257
,Homs,Homs,2,20,0,20,50.5,2525,887.7,806.3275,908.3333333,856.8275
,Homs,Homs,3,0,0,0,0,0,0,0,0,0
,Homs,Homs,4,44,0,44,64.108,1457,0,0,0,64.108
,Homs,Homs,5,68.3,0,68.3,114.4025,1675,0,0,0,114.4025
,Homs,Tall Kalakh,1,1715.9,0,1715.9,4514.246917,2630.833333,4040,2332.21625,577.28125,6846.463167
,Homs,Ar_Rastan,1,1088.2,0,1088.2,3128.575,2875,3380.5,2194.367063,649.125,5322.942063
,Homs,Ar_Rastan,2,18,0,18,48.375,2687.5,669.3,171.0898125,255.625,219.4648125
,Homs,Al_Maghrim,2,58.8,0,58.8,111.72,1900,47.1,7.3005,155,119.0205
,Homs,Al_Maghrim,3,28.7,0,28.7,48.31166667,1683.333333,107.14,6.16055,57.5,54.47221667
,Homs,Tadmor,5,2818,0,2818,7562.8075,2683.75,0,0,0,7562.8075
,Homs,Al_Quasir,1,431.4,0,431.4,1261.845,2925,1450.4,1577.31,1087.5,2839.155
,Homs,Al_Quasir,2,2246,0,2246,5671.15,2525,1829.8,1532.4575,837.5,7203.6075
,Homs,Al_Quasir,3,619.5,0,619.5,1084.125,1750,633.5,245.48125,387.5,1329.60625
,Homs,Al_Quasir,4,36,0,36,35.1,975,0,0,0,35.1
,Hama,Hama,1,6297,0,6297,17021.57813,2703.125,5783,2913.18625,503.75,19934.76438
,Hama,Hama,2,6327,0,6327,13998.4875,2212.5,6439,2704.38,420,16702.8675
,Hama,Hama,3,170,0,170,121.3375,713.75,5,0,0,121.3375
,Hama,Hama,4,298,0,298,195.19,655,0,0,0,195.19
,Hama,As_Salamiyeh,2,854,0,854,416.6808333,487.9166667,4268,1022.768,239.6363636,1439.448833
,Hama,As_Salamiyeh,3,284,0,284,125.36825,441.4375,75,0,0,125.36825
,Hama,As_Salamiyeh,4,307,0,307,150.43,490,110,0,0,150.43
,Hama,Masyaf,1,278,0,278,667.2,2400,3196,1443.105714,451.5349544,2110.305714
,Hama,Muhradah,1,6230,0,6230,14695.042,2358.754735,3054,1640.222938,537.0736534,16335.26494
,Hama,Al_Ghab,1,43758,0,43758,102327.5,2338.486677,2910,2633.899357,905.120054,104961.3994
,Idleb,Idleb,1,24,0,24,62.4,2600,127,64.83,510.4724409,127.23
,Idleb,Idleb,2,45,0,45,104.625,2325,1420,106,74.64788732,210.625
,Idleb,Idleb,3,961,0,961,2404.9025,2502.5,211,0,0,2404.9025
,Idleb,Harim,1,500,0,500,1250,2500,1200,675,562.5,1925
,Idleb,Al_Jisr_Ash_Shu,1,519,0,519,1297.5,2500,800,420,525,1717.5
,Idleb,Al_Ma'ra,1,431,0,431,992.91625,2303.75,2668,1450.725,543.75,2443.64125
,Idleb,Al_Ma'ra,2,178,0,178,354.7391667,1992.916667,3468,910.9692857,262.6785714,1265.708452
,Idleb,Al_Ma'ra,3,104,0,104,208.26,2002.5,867,0,0,208.26
,Idleb,Ariha,1,540,0,540,1404,2600,1366,614.7,450,2018.7
,Tartous,Tartous,1,692.43,0,692.43,1523.346,2200,193.8,313.31,1616.666667,1836.656
,Tartous,Banyas,1,56.4,0,56.4,131.835,2337.5,5938.46,6420.959875,1081.25,6552.794875
,Tartous,Safita,1,19,0,19,34.83333333,1833.333333,1166.17,1286.431281,1103.125,1321.264615
,Tartous,Dreikisch,1,0,0,0,0,0,830.53,1090.070625,1312.5,1090.070625
,Tartous,Sheikh Badr,1,0,0,0,0,0,1166.01,1207.653214,1035.714286,1207.653214
,Lattakia,Lattakia,1,0,0,0,0,0,911.93,1343.576867,1473.333333,1343.576867
,Lattakia,Al-Hafa,1,0,0,0,0,0,2119,3169.418571,1495.714286,3169.418571
,Lattakia,Jablah,1,0,0,0,0,0,1246.7,1572.743218,1261.525,1572.743218
,Lattakia,Al_Qardaha,1,0,0,0,0,0,1235.53,1546.368756,1251.583333,1546.368756
,Aleppo,A'zaz,1,1547,0,1547,4950.4,3200,8482,1484.35,175,6434.75
,Aleppo,A'zaz,2,508,0,508,1524,3000,4713,777.645,165,2301.645
,Aleppo,Afrin,1,1800,0,1800,5400,3000,7841,1176.15,150,6576.15
,Aleppo,Jarablus,2,160,0,160,480,3000,0,0,0,480
,Aleppo,Al-Bab,1,100,0,100,300,3000,156,5.928,38,305.928
,Aleppo,Al-Bab,2,3100,0,3100,7750,2500,379,14.402,38,7764.402
,Aleppo,Al-Bab,3,15,0,15,28.5,1900,0,0,0,28.5
,Aleppo,Al-Bab,4,0,0,0,0,0,0,0,0,0
,Aleppo,Menbij,2,1546,0,1546,4638,3000,2544,0,0,4638
,Aleppo,Menbij,3,1024,0,1024,2969.6,2900,0,0,0,2969.6
,Aleppo,Menbij,4,7838,0,7838,21946.4,2800,0,0,0,21946.4
,Aleppo,Menbij,5,3367,0,3367,4966.325,1475,0,0,0,4966.325
,Aleppo,Ain Al-Arab,2,3000,0,3000,9000,3000,21222,3183.3,150,12183.3
,Aleppo,Ain Al-Arab,3,550,0,550,1650,3000,1660,249,150,1899
,Aleppo,Jebel_Saman,1,2602,0,2602,7285.6,2800,4128,1003.74384,243.155,8289.34384
,Aleppo,Jebel_Saman,2,16664,0,16664,46659.2,2800,5257,793.807,151,47453.007
,Aleppo,Jebel_Saman,3,2215,0,2215,6088.5,2748.758465,2591,323.875,125,6412.375
,Aleppo,Jebel_Saman,4,33,0,33,66,2000,0,0,0,66
,Aleppo,As_Safira,2,3400,0,3400,10200,3000,1120,196,175,10396
,Aleppo,As_Safira,3,3470,0,3470,10236.5,2950,439,75.5903125,172.1875,10312.09031
,Aleppo,As_Safira,4,130,0,130,364,2800,0,0,0,364
,Aleppo,As_Safira,5,0,0,0,0,0,0,0,0,0
,Aleppo,Al_Atareb,1,1145,0,1145,3435,3000,2281,300.0051,131.5234985,3735.0051
,Aleppo,Der_Hafer,2,122,0,122,366,3000,0,0,0,366
,Aleppo,Der_Hafer,3,4321,0,4321,12098.8,2800,0,0,0,12098.8
,Aleppo,Der_Hafer,4,1903,0,1903,5328.4,2800,0,0,0,5328.4
,Raqqa,Raqqa,3,700,0,700,,0,0,0,0,0
,Raqqa,Raqqa,4,21900,0,21900,,0,0,0,0,0
,Raqqa,Raqqa,5,30900,0,30900,83737.06229,2709.937291,0,0,0,83737.06229
,Raqqa,Tell Abiad,2,18450,0,18450,,0,0,0,0,0
,Raqqa,Tell Abiad,3,4800,0,4800,,0,0,0,0,0
,Raqqa,Tell Abiad,4,250,0,250,,0,0,0,0,0
,Raqqa,Al-Thawrah,3,800,0,800,,0,0,0,0,0
,Raqqa,Al-Thawrah,4,850,0,850,,0,0,0,0,0
,Raqqa,Al-Thawrah,5,11350,0,11350,30908,2723.171806,0,0,0,30908
,Dayr Az-Zor,Dayr Az-Zor,4,2100,0,2100,5250,2500,0,0,0,5250
,Dayr Az-Zor,Dayr Az-Zor,5,31353,0,31353,67440,2150.990336,0,0,0,67440
,Dayr Az-Zor,Al-Mayadin,5,6780,0,6780,15200,2241.887906,0,0,0,15200
,Dayr Az-Zor,Abu Kamal,5,8593,0,8593,18773,2184.685209,0,0,0,18773
,Hassakeh,Hassakeh,1,245,0,245,747,3048.979592,605,0,,747
,Hassakeh,Hassakeh,2,3684,0,3684,10845,2943.811075,8845,0,,10845
,Hassakeh,Hassakeh,3,680,0,680,1933,2842.647059,804,0,,1933
,Hassakeh,Hassakeh,4,717,0,717,1889,2634.588563,1238,0,,1889
,Hassakeh,Hassakeh,5,1490,0,1490,3874,2600,0,0,,3874
,Hassakeh,Quamishli,1,7168,0,7168,21146,2950.055804,27365,0,,21146
,Hassakeh,Quamishli,2,25,0,25,67.5,2700,2111,0,,67.5
,Hassakeh,Quamishli,3,0,0,0,0,0,0,0,,0
,Hassakeh,Al-Malika,1,7220,0,7220,21058,2916.620499,31429,0,,21058
,Hassakeh,Al-Malika,2,25,0,25,67.5,2700,170,0,,67.5
,Hassakeh,Al-Malika,3,0,0,0,0,0,40,0,,0
,Hassakeh,Ras Al-Ain,1,6490,0,6490,19145,2949.922958,5928,0,,19145
,Hassakeh,Ras Al-Ain,2,9360,0,9360,25974,2775,6425,0,,25974
,Hassakeh,Ras Al-Ain,3,550,0,550,1518,2760,575,0,,1518
,Hassakeh,Ras Al-Ain,4,0,,0,0,0,0,0,,0
2023,As_Suweida,As_Suwayda,1,127.47,0,127.47,401.5305,3150,1827.85,2193.42,1200,2594.9505
,As_Suweida,As_Suwayda,2,1431.5,0,1431.5,4437.65,3100,10872.244,3805.2854,350,8242.9354
,As_Suweida,Shahba,2,188.03,0,188.03,470.075,2500,6618.1608,3309.0804,500,3779.1554
,As_Suweida,Shahba,3,49,0,49,122.5,2500,520,52,100,174.5
,As_Suweida,Salkhad,2,53.6,0,53.6,128.64,2400,11743.62551,2055.134464,175,2183.774464
,As_Suweida,Salkhad,3,0,0,0,0,0,409.3,27.0138,66,27.0138
,Dara,Dara,1,3330,0,3330,13653,4100,4954,7331.92,1480,20984.92
,Dara,Dara,2,4200,0,4200,15925,3791.666667,26403,23968.6434,907.8,39893.6434
,Dara,Dara,3,111,0,111,389.8875,3512.5,915,0,0,389.8875
,Dara,Izra',2,1285,0,1285,4915.125,3825,12970,11715.36867,903.2666667,16630.49367
,Dara,Nawa,1,1133,0,1133,4654.741667,4108.333333,9026,13599.17333,1506.666667,18253.915
,Dara,As_Sanamayn,1,220,0,220,902,4100,2140,3167.2,1480,4069.2
,Dara,As_Sanamayn,2,556,0,556,2064.15,3712.5,12664,11582.4944,914.6,13646.6444
,Dara,As_Sanamayn,3,352,0,352,1210,3437.5,713,0,0,1210
,Dara,As_Sanamayn,4,51,0,51,160.65,3150,27,0,0,160.65
,Al_Qunaytirah,Al_Qunaytirah,1,1905,0,1905,2709.45,1422.283465,4005,3419,853.6828964,6128.45
,Damascus,Duma,4,244.7,0,244.7,685.16,2800,0,0,0,685.16
,Damascus,Duma,5,9282.45,0,9282.45,25932.84469,2793.75,0,0,0,25932.84469
,Damascus,Darayya,3,18.4,0,18.4,39.123,2126.25,0,0,0,39.123
,Damascus,Darayya,4,186.75,0,186.75,406.7415,2178,0,0,0,406.7415
,Damascus,Darayya,5,467.49,0,467.49,1066.578435,2281.5,0,0,0,1066.578435
,Damascus,Qatana,1,1129.45,0,1129.45,3402.468125,3012.5,550,635.7198125,1155.854205,4038.187938
,Damascus,Qatana,2,2840,0,2840,8543.666667,3008.333333,989,853.4245833,862.9166667,9397.09125
,Damascus,Qatana,3,555,0,555,1588.41,2862,22.7,26.04825,1147.5,1614.45825
,Damascus,Az_Zabdani,1,60,0,60,149,2483.333333,0,0,0,149
,Damascus,Qudsaya,1,22,0,22,54,2454.545455,51,0,0,54
,Damascus,Yabrud,2,20,0,20,60.515,3025.75,55,0,0,60.515
,Damascus,Yabrud,3,18,0,18,18.468,1026,43,0,0,18.468
,Damascus,Al_Qutayfah,3,0,0,0,0,0,5,3,600,3
,Damascus,Al_Qutayfah,4,1,0,1,1,1000,0,0,0,1
,Damascus,Al_Qutayfah,5,417.24,0,417.24,882.4626,2115,0,0,0,882.4626
,Damascus,Al_Ghutta,3,1851,0,1851,5900.0625,3187.5,242,239.58,990,6139.6425
,Damascus,Al_Ghutta,4,95.3,0,95.3,295.43,3100,0,0,0,295.43
,Damascus,Al_Ghutta,5,1493.8,0,1493.8,3921.225,2625,0,0,0,3921.225
,Damascus,An_Nabk,2,0,0,0,0,0,10,0,0,0
,Damascus,An_Nabk,3,2,0,2,4.05,2025,15,0,0,4.05
,Damascus,An_Nabk,4,8,0,8,0,0,0,0,0,0
,Damascus,An_Nabk,5,33,0,33,70,2121.212121,0,0,0,70
,Damascus,At_Tall,1,0,0,0,0,0,0,0,0,0
,Damascus,At_Tall,2,4,0,4,4.845,1211.25,91,33,362.6373626,37.845
,Damascus,At_Tall,3,3,0,3,3,1000,10,6.3,630,9.3
,Homs,Homs,1,4975,0,4975,14753.63889,2965.555556,8534.3,8295.813728,972.0555556,23049.45262
,Homs,Homs,2,31,0,31,75.95,2450,852.3,490.0725,575,566.0225
,Homs,Homs,3,0,0,0,0,0,0,0,0,0
,Homs,Homs,4,52,0,52,0,0,0,0,0,0
,Homs,Homs,5,0,0,0,0,0,0,0,0,0
,Homs,Tall Kalakh,1,2354.3,0,2354.3,6764.271759,2873.15625,3900,3261.496875,836.28125,10025.76863
,Homs,Ar_Rastan,1,3801.7,0,3801.7,14256.375,3750,3485.9,5703.803875,1636.25,19960.17888
,Homs,Ar_Rastan,2,143,0,143,536.25,3750,904.4,1224.3315,1353.75,1760.5815
,Homs,Al_Maghrim,2,47.9,0,47.9,95.8,2000,66.1,48.914,740,144.714
,Homs,Al_Maghrim,3,27.7,0,27.7,64.4025,2325,0,0,0,64.4025
,Homs,Tadmor,5,3309,0,3309,12574.2,3800,0,0,0,12574.2
,Homs,Al_Quasir,1,482.3,0,482.3,1796.5675,3725,1814.2,2836.95525,1563.75,4633.52275
,Homs,Al_Quasir,2,2687.7,0,2687.7,8466.255,3150,2303.4,3187.32975,1383.75,11653.58475
,Homs,Al_Quasir,3,1167.1,0,1167.1,2917.75,2500,613.95,491.16,800,3408.91
,Homs,Al_Quasir,4,97.7,0,97.7,194.17875,1987.5,83.6,0,0,194.17875
,Hama,Hama,1,7469,0,7469,30100,4029.990628,5828,10271.4,1762.422787,40371.4
,Hama,Hama,2,7557,0,7557,24696.7,3268.056107,6401,8350.6,1304.57741,33047.3
,Hama,Hama,3,269,0,269,677.88,2520,113,94.04,832.2123894,771.92
,Hama,Hama,4,765,0,765,1574.9,2058.69281,35,23.1,660,1598
,Hama,As_Salamiyeh,2,898,0,898,2820.7,3141.091314,3898,3783,970.4976911,6603.7
,Hama,As_Salamiyeh,3,309,0,309,695.529,2250.902913,248,193.28,779.3548387,888.809
,Hama,As_Salamiyeh,4,115,0,115,223.24,1941.217391,20,13.91,695.5,237.15
,Hama,Masyaf,1,261,0,261,784.31,3005.019157,2763,2976.1,1077.126312,3760.41
,Hama,Muhradah,1,7410,0,7410,23194.3,3130.134953,1601,2161.85,1350.312305,25356.15
,Hama,Al_Ghab,1,44558,0,44558,144284,3238.116612,2088,4011.5,1921.216475,148295.5
,Idleb,Idleb,1,627,0,627,1605.225,2560.167464,1119,1377.225,1230.764075,2982.45
,Idleb,Idleb,2,220,0,220,654.5,2975,472,401.2,850,1055.7
,Idleb,Idleb,3,730,0,730,2281.25,3125,13,9.425,725,2290.675
,Idleb,Harim,1,500,0,500,1275,2550,500,700,1400,1975
,Idleb,Al_Jisr_Ash_Shu,1,500,0,500,1275,2550,400,560,1400,1835
,Idleb,Al_Ma'ra,1,167,0,167,490.5625,2937.5,2358,2133.99,905,2624.5525
,Idleb,Al_Ma'ra,2,372,0,372,1018.35,2737.5,799,639.2,800,1657.55
,Idleb,Al_Ma'ra,3,166,0,166,456.5,2750,964,686.85,712.5,1143.35
,Idleb,Ariha,1,450,0,450,1147.5,2550,500,700,1400,1847.5
,Tartous,Tartous,1,374.08,0,374.08,830.7693333,2220.833333,523.45,788.4465625,1506.25,1619.215896
,Tartous,Banyas,1,54,0,54,150.255,2782.5,5573.05,5064.509188,908.75,5214.764188
,Tartous,Safita,1,69,0,69,128.5125,1862.5,1077.48,783.4818857,727.1428571,911.9943857
,Tartous,Dreikisch,1,0,0,0,0,0,1422.1,668.387,470,668.387
,Tartous,Sheikh Badr,1,0,0,0,0,0,1517.62,960.4366571,632.8571429,960.4366571
,Lattakia,Lattakia,1,0,0,0,0,0,1596.3,2866.63554,1795.8,2866.63554
,Lattakia,Al-Hafa,1,0,0,0,0,0,2990.35,4820.743235,1612.1,4820.743235
,Lattakia,Jablah,1,0,0,0,0,0,1966.63,3809.36231,1937,3809.36231
,Lattakia,Al_Qardaha,1,0,0,0,0,0,2099.22,3230.489658,1538.9,3230.489658
,Aleppo,A'zaz,1,3075,0,3075,10433.16667,3392.899729,34034,41841,1229.388259,52274.16667
,Aleppo,A'zaz,2,1536,0,1536,4952.4,3224.21875,873,841,963.3447881,5793.4
,Aleppo,Afrin,1,2030,0,2030,6902,3400,7841,10977.4,1400,17879.4
,Aleppo,Jarablus,2,160,0,160,496,3100,,0,0,496
,Aleppo,Al-Bab,1,520,0,520,1300,2500,79,63.2,800,1363.2
,Aleppo,Al-Bab,2,1772,0,1772,3723.075,2101.058126,383,168.95,441.1227154,3892.025
,Aleppo,Al-Bab,3,8,0,8,23.6,2950,,0,0,23.6
,Aleppo,Al-Bab,4,,0,0,0,0,,0,0,0
,Aleppo,Menbij,2,1546,0,1546,5565.6,3600,786,864.6,1100,6430.2
,Aleppo,Menbij,3,1445,0,1445,4503.583333,3116.666667,73,76.65,1050,4580.233333
,Aleppo,Menbij,4,12178,0,12178,28072.825,2305.208162,,0,0,28072.825
,Aleppo,Menbij,5,,0,0,10101,0,,0,0,10101
,Aleppo,Ain Al-Arab,2,6822,0,6822,24559.2,3600,21222,21222,1000,45781.2
,Aleppo,Ain Al-Arab,3,1350,0,1350,4590,3400,1660,1660,1000,6250
,Aleppo,Jebel_Saman,1,2680,0,2680,8408.5,3137.5,3968,4317.68,1088.125,12726.18
,Aleppo,Jebel_Saman,2,13609,0,13609,44626.17917,3279.166667,5437,4247.65625,781.25,48873.83542
,Aleppo,Jebel_Saman,3,1866,0,1866,5171.485714,2771.428571,5025,3615.308036,719.4642857,8786.79375
,Aleppo,Jebel_Saman,4,,0,0,0,0,,0,0,0
,Aleppo,As_Safira,2,3550,0,3550,13046.25,3675,1120,924,825,13970.25
,Aleppo,As_Safira,3,3570,0,3570,12450.375,3487.5,388,368.6,950,12818.975
,Aleppo,As_Safira,4,130,0,130,422.5,3250,0,0,0,422.5
,Aleppo,As_Safira,5,0,0,0,0,0,0,0,0,0
,Aleppo,Al_Atareb,1,1484,0,1484,5111.524,3444.423181,1616,1700.392,1052.222772,6811.916
,Aleppo,Der_Hafer,2,98,0,98,222.95,2275,0,0,0,222.95
,Aleppo,Der_Hafer,3,5205,0,5205,13402.875,2575,0,0,0,13402.875
,Aleppo,Der_Hafer,4,2237,0,2237,5340.8375,2387.5,0,0,0,5340.8375
,Raqqa,Raqqa,3,1200,0,1200,4320,3600,200,290,1450,4610
,Raqqa,Raqqa,4,29508,0,29508,102008.5,3456.977769,0,0,0,102008.5
,Raqqa,Raqqa,5,30700,0,30700,122273,3982.833876,0,0,0,122273
,Raqqa,Tell Abiad,2,16000,0,16000,57600,3600,6000,9000,1500,66600
,Raqqa,Tell Abiad,3,10400,0,10400,29153,2803.173077,550,850,1545.454545,30003
,Raqqa,Tell Abiad,4,450,0,450,1620,3600,,0,0,1620
,Raqqa,Al-Thawrah,3,1100,0,1100,3960,3600,250,375,1500,4335
,Raqqa,Al-Thawrah,4,1050,0,1050,3780,3600,,0,0,3780
,Raqqa,Al-Thawrah,5,15592,0,15592,51616,3310.415598,,0,0,51616
,Dayr Az-Zor,Dayr Az-Zor,4,2100,0,2100,6300,3000,0,0,0,6300
,Dayr Az-Zor,Dayr Az-Zor,5,33939.85,0,33939.85,100888.029,2972.553767,0,0,0,100888.029
,Dayr Az-Zor,Al-Mayadin,5,7573.8,0,7573.8,20615.8836,2722,0,0,0,20615.8836
,Dayr Az-Zor,Abu Kamal,5,12818.7,0,12818.7,35729,2787.256118,0,0,0,35729
,Hassakeh,Hassakeh,1,199,0,199,800,4020.100503,233,373,1600.858369,1173
,Hassakeh,Hassakeh,2,3787,0,3787,15017,3965.407975,8625,13562,1572.405797,28579
,Hassakeh,Hassakeh,3,925,0,925,3554,3842.162162,776,1173,1511.597938,4727
,Hassakeh,Hassakeh,4,451,0,451,1679,3722.838137,1008,1546,1533.730159,3225
,Hassakeh,Hassakeh,5,356,0,356,1252,3516.853933,0,0,0,1252
,Hassakeh,Quamishli,1,7570.4,0,7570.4,29750.2476,3929.811846,16671.4,26090.741,1565,55840.9886
,Hassakeh,Quamishli,2,102,0,102,395.556,3878,9800,14866.6,1517,15262.156
,Hassakeh,Quamishli,3,0,0,0,0,0,0,0,0,0
,Hassakeh,Al-Malika,1,9294,0,9294,37178,4000.215193,26171,41875,1600.053494,79053
,Hassakeh,Al-Malika,2,370,0,370,1474,3983.783784,419,673,1606.205251,2147
,Hassakeh,Al-Malika,3,0,0,0,0,0,22.18666667,35.49866667,1600,35.49866667
,Hassakeh,Ras Al-Ain,1,4004.4,0,4004.4,16017.6,4000,14249.3,22798.88,1600,38816.48
,Hassakeh,Ras Al-Ain,2,16545.4,0,16545.4,66181.6,4000,23711.3,37938.08,1600,104119.68
,Hassakeh,Ras Al-Ain,3,753.3,0,753.3,3013.2,4000,4732,7571.2,1600,10584.4
,Hassakeh,Ras Al-Ain,4,1428,0,1428,5712,4000,5465,8744,1600,14456
,,,,,,,,,,,,
