ADM0_CODE,ADM0_NAME,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,DISP_AREA,EXP2_YEAR,STATUS,STR2_YEAR,Shape_Area,Shape_Leng,annual_rain_mm,aridity_index,aspect_deg,bulk_dens,cec_cmol_kg,clay_pct,cropland,elevation_m,et_mm,gdd_annual,grassland,gwt_depth_m,max_temp_c,mean_temp_c,min_temp_c,moisture_pct,ndvi_peak,ndvi_std,pet_mm,ph,ph_quality,rain_cv_pct,rainy_days,rainy_rain_mm,sand_pct,silt_pct,slope_deg,soc_g_kg,thermal_suit,water_occurrence,year,id,frost_days,heat_stress_days,ADM1_PCODE,ADM2_PCODE,crop_type,harvested_area_ha,production_tons,yield_t_ha
238,Syrian Arab Republic,2845,Raqqa,26370,Name_Unknown,NO,3000,Member State,1000,0.094662529,1.572359525,354.5054469,8.632509751,140.3803673,1.48101808,18.29699514,244.8194388,1,295.9717724,519.7125653,14114.48801,1,20.68187858,32.20749583,19.60345557,5.442190234,12.6735786,0.299719265,0.0542833,4105.632452,8.057045375,64.76515416,76.88394157,87.24800966,161.7171598,298.1537707,457.7272891,0.502691492,8.7681008,87.98025389,77.28883495,2002,0000000000000000235d,,,,,,,,
238,Syrian Arab Republic,2845,Raqqa,26371,Raqqa,NO,3000,Member State,1000,1.050201469,5.964680642,370.116081,9.174660088,176.8215937,1.445777656,18.21052889,260.1565394,1,346.2123061,401.9303066,13836.63898,1,26.05879584,31.61993012,19.21755414,5.17759094,9.979919762,0.286104484,0.046332119,4033.11219,7.943602406,68.54658646,78.29151966,88.95080703,169.356469,252.812006,466.2953785,0.418199141,7.517291598,90.18540493,89.8962532,2002,0000000000000000235e,,,,,,,,
238,Syrian Arab Republic,2845,Raqqa,26372,Tabqat,NO,3000,Member State,1000,0.166312937,1.915996577,401.1311597,10.21563145,159.7684893,1.190950364,17.04136252,252.4603217,1,365.9192606,330.0595784,13609.49212,1,14.81675015,30.93549739,18.90207239,5.200707584,8.408034591,0.388602953,0.081729111,3925.640871,7.560426275,81.31912416,81.64297067,89.25637547,192.5337035,193.9123706,366.1195327,0.562168467,8.629667024,91.98815776,97.73904029,2002,0000000000000000235f,,,,,,,,
238,Syrian Arab Republic,2845,Raqqa,26373,Tell_Abiad,NO,3000,Member State,1000,0.478825179,3.735158564,521.5373529,12.95270351,188.9206138,1.450549568,27.03711738,400.1496788,1,371.821103,378.055557,13751.7047,1,11.17783109,32.71960629,19.09958987,4.405345772,9.403394499,0.466576998,0.082813156,4025.474878,7.789701512,73.67661628,80.6216026,92.72397084,241.6775087,163.0030389,436.503596,0.353533461,11.88417515,90.85948647,33.28514589,2002,2360,,,,,,,,
238,Syrian Arab Republic,2846,Tartous,26374,Banyas,NO,3000,Member State,1000,0.064347484,1.259569202,1885.416461,51.86636035,227.2029485,1.248880866,25.12215029,311.6023136,1,597.2024401,812.8866061,11772.99591,1,239.5189203,24.98448475,16.35138321,5.929467092,22.35777938,0.572727527,0.066273307,3634.14318,6.402940695,80.09802315,99.89116728,102.1256501,1013.948321,311.2379664,363.3411414,4.321198421,51.28226288,93.43647548,78.70526316,2002,2361,,,,,,,,
238,Syrian Arab Republic,2846,Tartous,26375,Dreikisch,NO,3000,Member State,1000,0.020699473,0.796408619,1963.966626,53.78715605,216.934763,1.299036482,24.8601254,322.079217,1,504.6634677,797.9549041,12350.04441,1,163.4163054,25.53001875,17.15283946,6.813606404,21.85225992,0.607297752,0.068871151,3650.367298,6.512992812,83.76642708,99.68907503,102.9973563,1063.507624,306.9629607,371.5972167,3.497485148,47.28655449,98.0162255,23.43243243,2002,2362,,,,,,,,
238,Syrian Arab Republic,2846,Tartous,26376,Safita,NO,3000,Member State,1000,0.047070335,1.157636077,1985.320792,54.98325287,212.2246192,1.350786518,24.81991989,329.6296751,1,294.0703481,775.8034042,13086.41619,1,85.74052064,26.4607262,18.17557804,7.835517192,21.50240565,0.617310828,0.082400326,3609.773623,6.807968775,93.59895915,99.47170219,105.7275296,1075.519043,291.9812893,377.4132804,2.351750182,44.6094789,96.13955406,76.62715679,2002,2363,,,,,,,,
238,Syrian Arab Republic,2846,Tartous,26377,Sheikh Badr,NO,3000,Member State,1000,0.005349553,0.386265066,1970.36487,53.98153761,214.3609237,1.284536565,24.92166647,316.9745763,,488.3054996,781.0828671,12240.15888,1,198.9956955,25.24163095,17.00022067,6.833312253,21.39880391,0.569459518,0.05585187,3649.071779,6.413826005,80.46086682,98.99463288,103.1181107,1070.586057,307.9387223,375.526846,3.662482193,53.80450397,97.14411812,0.666666667,2002,2364,,,,,,,,
238,Syrian Arab Republic,2846,Tartous,26378,Tartous,NO,3000,Member State,1000,0.049162657,1.417978043,1677.756294,45.30091854,226.602822,1.337365278,24.38800112,328.0083572,1,151.3380759,872.7157251,13535.84912,1,85.26540945,26.55037931,18.79979044,9.210889073,23.57503422,0.592642016,0.078373384,3702.581181,6.801489796,93.38299321,97.2963654,102.9232647,919.1849221,293.3316743,364.969705,1.987711269,46.76351549,92.57262604,64.49344978,2002,2365,,,,,,,,
238,Syrian Arab Republic,2841,Hassakeh,26352,Name_Unknown,NO,3000,Member State,1000,0.0136561,0.692120147,1178.275718,26.70636879,199.6802469,1.403110765,36.82311146,394.0681665,1,450.5193811,540.0515428,13185.93661,1,9.918873407,33.5180073,18.31380085,3.43987338,12.2598025,0.782175198,0.183154209,4410.965278,7.380015355,87.3328215,86.94494131,97.04077432,526.3490843,192.0911523,414.2211339,0.549948423,21.35324198,95.34970943,68.27436823,2002,0002000000000000079d,,,,,,,,
238,Syrian Arab Republic,2833,Al_Qunaytirah,26311,Al_Fiq,NO,3000,Member State,1000,0.039616508,1.078408543,1184.149248,30.6455157,222.1919189,1.438653226,38.33472531,444.991445,1,279.6291842,631.7540652,13528.01327,1,173.841069,27.11005996,18.78890732,8.726005352,16.37040924,0.74064893,0.170757799,3863.021281,7.738248054,75.39173153,110.0797449,88.9583916,648.890728,153.1295923,402.4706222,3.527506088,29.84462349,92.63481532,69.90695489,2003,2323,,,,,,,,
238,Syrian Arab Republic,2833,Al_Qunaytirah,26312,Al_Qunaytirah,NO,3000,Member State,1000,0.120668536,1.817203669,1474.188623,37.81344126,196.6396652,1.392797379,36.80800834,452.0421233,1,812.7813464,569.5005431,11517.52875,1,99.78962314,24.94083114,15.99656771,4.960019861,14.66065525,0.628970911,0.140726365,3897.583608,7.519971534,82.66761553,109.3826847,92.54257674,825.5643604,184.0334609,363.9594199,3.215624823,25.20123137,91.40895835,62.36754297,2003,2324,,,,,,,,
238,Syrian Arab Republic,2834,Aleppo,26313,A'zaz,NO,3000,Member State,1000,0.121728487,2.146811382,829.520735,22.89986733,180.5676029,1.396196968,30.36538609,429.7996425,1,481.8095159,630.9929809,12201.77872,1,12.33630082,29.08871175,16.94691488,3.866967326,17.412358,0.676378562,0.153011952,3621.382275,7.471901984,84.26993387,88.532532,94.28610306,444.7602481,165.5478602,396.9674719,0.559398203,24.25735487,96.83951362,30.7875817,2003,2325,,,,,,,,
238,Syrian Arab Republic,2834,Aleppo,26314,Afrin,NO,3000,Member State,1000,0.194810459,2.230856022,1137.983661,32.88974733,184.8305861,1.371035123,25.51170824,404.3181051,1,493.5760545,548.951877,11764.78079,1,89.965976,27.98740841,16.33997332,3.763820701,15.8647026,0.452827917,0.071019429,3458.995147,7.198506433,93.3831189,85.75307623,106.2005889,582.8700777,192.8950466,401.4796676,3.206478872,32.26458622,93.37127613,72.67440361,2003,2326,,,,,,,,
238,Syrian Arab Republic,2834,Aleppo,26315,Ain_Al_Arab,NO,3000,Member State,1000,0.285146327,2.615456939,581.7210564,15.18575299,180.1352135,1.344070296,29.15984317,412.5287694,1,457.6511594,392.1102968,12987.60818,1,40.7417743,31.89424579,18.03834469,3.876838874,10.25195322,0.49115489,0.110969563,3829.702744,7.452704986,84.90983381,80.37767165,95.77285052,291.4979401,160.737883,374.9119357,1.026508894,16.80178945,96.92374463,86.06697787,2003,2327,,,,,,,,
238,Syrian Arab Republic,2834,Aleppo,26316,Al_Bab,NO,3000,Member State,1000,0.223794265,2.70647827,641.0541795,18.02246982,171.3158859,1.361738999,28.32570189,404.137529,1,440.5998951,471.8254795,12724.30909,1,12.48017986,29.96230917,17.67265151,4.40594379,13.26190695,0.494692404,0.111627461,3555.971857,7.526863486,82.4378838,91.67326082,90.62298128,346.7127037,172.3288421,394.8106379,0.536196258,18.97472913,99.01341992,57.38811081,2003,2328,,,,,,,,
238,Syrian Arab Republic,2834,Aleppo,26317,As_Safira,NO,3000,Member State,1000,0.226229514,2.727688396,545.531789,15.35279038,194.0542344,1.456944439,23.81607607,339.9130212,1,386.7828001,417.689052,13089.0815,1,58.56984464,29.80822208,18.17927986,5.249708093,11.75580946,0.430566201,0.083349374,3552.30709,7.634697244,78.8434252,92.0786431,83.45866173,297.9893288,209.796782,447.6738108,1.021027812,12.3940763,96.11840082,61.3127161,2003,2329,,,,,,,,
238,Syrian Arab Republic,2834,Aleppo,26318,Jarablus,NO,3000,Member State,1000,0.056313267,1.389591551,685.0230384,18.89153143,123.911363,1.374076188,31.59740814,433.9335195,1,453.0262094,440.7536659,12705.29156,1,19.54434174,31.57836437,17.64623828,3.515832217,12.15849153,0.530559522,0.121190073,3625.085269,7.473535251,84.21549162,87.48539701,95.12052284,361.7592473,151.8135123,395.6820817,0.731704106,17.89025411,99.16435267,86.86344794,2003,0000000000000000232a,,,,,,,,
238,Syrian Arab Republic,2834,Aleppo,26319,Jebel_Saman,NO,3000,Member State,1000,0.320135248,3.90953411,775.972075,22.26612299,185.7492815,1.399045613,26.85095306,367.0160671,1,348.6130778,506.4635111,12880.77813,1,24.0041333,29.27442124,17.88996962,5.193966899,14.52200863,0.513889447,0.102002705,3483.98962,7.511498758,82.95004141,90.70702936,91.49555126,424.6385333,183.2856532,401.209007,0.780531933,17.98196178,97.77160215,28.18423019,2003,0000000000000000232b,,,,,,,,
238,Syrian Arab Republic,2834,Aleppo,26320,Menbij,NO,3000,Member State,1000,0.476099108,4.018173677,479.9393737,13.16460781,173.279788,1.406754586,24.018397,332.4689528,1,397.1956572,412.4191584,13145.1237,1,17.60715977,30.61029204,18.25711625,4.859382017,11.31705788,0.452226119,0.094851605,3644.679239,7.618434657,79.38551142,83.18251914,88.45764582,245.3623695,198.2878033,437.4207931,0.49517755,12.11218955,95.67362142,92.68040719,2003,0000000000000000232c,,,,,,,,
238,Syrian Arab Republic,2835,As_Suweida,26321,As_Suwayda,NO,3000,Member State,1000,0.245068348,2.898837435,473.286182,10.96004104,164.7488635,1.44067499,22.83274428,379.7186382,1,936.6083153,351.0828886,12091.90194,1,132.549277,27.15708996,16.79430825,4.856014927,8.17790404,0.27748856,0.041483634,4317.288411,7.882238542,70.59204861,96.78184763,79.46222108,239.5669396,218.1895834,401.1968401,1.365785859,8.704768714,95.9674757,36.89205703,2003,0000000000000000232d,,,,,,,,
238,Syrian Arab Republic,2835,As_Suweida,26322,Salkhad,NO,3000,Member State,1000,0.19678529,2.476461818,448.6908193,10.42435706,175.7154581,1.445399312,22.89129271,345.5826409,1,1096.653045,361.7063538,11791.4348,1,151.5089895,26.95594617,16.37699278,4.294290695,8.461345539,0.261269929,0.037198814,4303.254132,7.899676731,70.01077564,100.6681978,77.56500791,230.2448676,268.1481021,387.011929,1.285466681,8.340411369,93.58281586,38.32058288,2003,0000000000000000232e,,,,,,,,
238,Syrian Arab Republic,2835,As_Suweida,26323,Shahba,NO,3000,Member State,1000,0.197527256,2.191659403,527.8000125,12.66290155,172.1533402,1.451189377,19.92857504,355.5120454,1,812.086703,341.2432711,12297.29964,1,62.52582608,27.18604308,17.07958284,5.140598026,8.196244367,0.274585337,0.042678052,4167.081149,7.921607895,69.27973685,98.63089351,80.51622507,265.8235035,217.4198839,427.8247932,0.996377189,7.542191094,97.59761622,8.194029851,2003,0000000000000000232f,,,,,,,,
238,Syrian Arab Republic,2836,City_Damascus,26324,City_Damascus,NO,3000,Member State,1000,0.010615037,0.457656481,674.3465777,17.74499202,158.3060674,0.749199442,14.87188129,210.5146103,1,794.8080688,388.4558951,11804.26461,1,68.35844782,27.23019272,16.39481196,3.144760778,10.22100275,0.23810174,0.024843786,3799.207839,7.412265836,86.25780547,97.41438651,85.02327524,343.0665643,104.587339,209.4392598,2.757827848,9.371609403,93.68463978,0.888888889,2003,2330,,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26325,Al_Ghutta,NO,3000,Member State,1000,0.011843117,0.558468679,566.3575065,15.03442119,106.1618312,1.291118521,15.97295861,315.6253218,1,651.6936639,543.7424687,12313.35048,1,6.349500264,27.89306492,17.10187567,4.039511767,14.44917603,0.489959341,0.05692011,3766.072235,7.702316985,76.58943385,101.1164838,79.18450155,284.3578891,178.6231764,388.861443,0.350493747,15.36100502,97.72500381,4.8,2003,2331,,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26326,Al_Qutayfah,NO,3000,Member State,1000,0.165290463,2.05625535,414.6395476,10.87696713,195.5281875,1.44431954,15.13843505,319.6985667,1,995.3053148,373.0379958,11497.88349,1,127.2432106,27.19035324,15.96894381,3.041153227,9.810507109,0.17670404,0.019222521,3811.087899,7.89758494,70.08050201,95.61196709,82.95699382,202.8543726,244.8824899,435.20357,2.859481548,8.87439493,91.25110751,2.858974359,2003,2332,60,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26327,An_Nabk,NO,3000,Member State,1000,0.109668581,1.50691639,462.2493095,11.65711092,155.3219186,1.425568843,17.53600335,278.9022471,1,1377.627627,340.6540264,9996.042617,1,210.038337,24.89770573,13.87025764,1.240587126,8.595894696,0.169339648,0.020340736,3964.384842,7.786512673,73.78291091,88.83576014,87.40769537,246.5553622,316.1138341,404.2577387,3.567828626,9.921132736,79.25861509,5.130434783,2003,2333,54.38862313,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26328,At_Tall,NO,3000,Member State,1000,0.044028509,1.064884239,783.3370917,20.99354865,162.1199029,1.40030382,25.61268638,363.9933535,1,1466.66102,421.7944786,9456.207538,1,145.3541383,24.04996676,13.09581434,0.041895743,11.30936185,0.202558689,0.035317027,3730.322917,7.636543834,78.78187219,98.06741076,90.26966551,411.4392056,274.0306517,362.7005117,3.630504348,17.15543139,74.83322482,1.666666667,2003,2334,39.75214333,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26329,Az_Zabdani,NO,3000,Member State,1000,0.060455564,1.268423947,1035.535345,27.25586628,181.4811797,1.350758075,29.73442299,406.6926124,1,1549.684822,492.4213612,8970.465197,1,364.1754447,22.8712436,12.40595706,-0.815117092,12.98438725,0.277516756,0.060306991,3798.311803,7.486507827,83.78307244,102.4740309,92.68040293,577.7951796,271.265393,322.8236739,6.230150135,23.98346865,70.89118319,59.03225806,2003,2335,45.98066525,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26330,Center,NO,3000,Member State,1000,0.051251838,1.308639719,665.1439277,16.82882549,133.314632,1.461013201,28.30833476,428.4295267,1,711.4954138,399.1743957,12064.63044,1,31.11139234,27.12556146,16.75643116,4.264841517,10.11006184,0.376100919,0.061385119,3951.408491,7.848708121,71.70972929,99.58216828,80.74393295,344.5690852,163.9294281,403.4463831,1.239241385,10.10214663,95.75103522,2.72,2003,2336,,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26331,Darayya,NO,3000,Member State,1000,0.012423869,0.610406653,607.3450458,15.90405947,92.7628682,1.315842328,23.5269942,377.8860652,1,680.7773842,424.4299294,11984.54936,1,9.388939721,27.21793285,16.64520744,3.788442436,11.14801379,0.403521984,0.060967183,3817.805173,7.775299427,74.15668578,100.1148242,79.0335644,310.6693813,142.5483663,397.8240084,0.699756804,11.61850321,95.1154711,3.25,2003,2337,,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26332,Darayya/Center,NO,3000,Member State,1000,0.011020973,0.63775221,709.6174415,18.70788654,157.8689118,1.388392492,29.78767067,396.9572597,1,884.1210451,418.4393502,11192.68785,1,82.83288393,26.32353244,15.54539979,2.155303164,11.02972405,0.278502099,0.033531171,3792.145955,7.730722376,75.64258746,99.16880852,85.55254091,376.6265216,183.6825446,378.3051364,3.109185859,15.21959682,88.83085595,6,2003,2338,,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26333,Duma,NO,3000,Member State,1000,1.143833319,5.36296028,319.6268105,7.501098115,183.2223843,1.439790063,15.24508473,435.0312031,1,671.3370843,299.6169564,13012.86316,1,24.50940844,29.14865146,18.07342105,5.159961269,7.259393358,0.155820994,0.015646685,4260.066922,7.9788694,67.37102002,100.5523421,72.26119125,153.1970866,156.4332399,408.6870532,0.494037748,7.515456491,96.72330827,20.17542504,2003,2339,,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26334,Qatana,NO,3000,Member State,1000,0.093841203,1.750152374,1008.265932,25.89272858,126.6999471,1.390187794,33.83029859,446.2725683,1,1076.168708,465.3341832,10580.28513,1,134.8032696,24.75005427,14.69410081,2.133113314,11.96897416,0.368740998,0.062464851,3893.011902,7.631263536,78.95788213,104.8450469,87.22589362,559.9100038,198.523565,355.7564594,3.240654984,17.95975534,83.96629034,10.25471698,2003,0000000000000000233a,30,,,,,,,
238,Syrian Arab Republic,2837,Damascus,26335,Yabrud,NO,3000,Member State,1000,0.055958524,1.256549001,941.8248148,25.84932207,151.1400992,1.388098698,24.46438451,298.4432339,1,1851.02324,458.6029705,8254.782859,1,231.2609004,22.54587078,11.36295615,-1.23912104,12.58968041,0.170553854,0.046227133,3642.518434,7.507783175,83.07389417,105.8402553,92.24240659,534.5444636,327.2389854,375.052399,3.28542421,18.12267988,64.93117798,3.666666667,2003,0000000000000000233b,63.34278939,,,,,,,
238,Syrian Arab Republic,2838,Dara,26336,As_Sanamayn,NO,3000,Member State,1000,0.126365387,2.232014688,701.6053105,17.05408103,180.1350323,1.464749006,30.99856142,436.994746,1,676.2522372,397.1977951,12232.85327,1,14.37105451,26.69019817,16.99007399,5.291043737,9.64119647,0.433227675,0.077070701,4113.002445,7.860602751,71.31324164,103.6632628,80.77846625,365.2695822,132.4975201,430.6093861,0.669011199,10.00010737,97.08613708,28.32124352,2003,0000000000000000233c,,,,,,,,
238,Syrian Arab Republic,2838,Dara,26337,Dara,NO,3000,Member State,1000,0.151895403,2.467237111,681.2419384,17.26257806,247.890732,1.46774472,34.72026577,423.6944089,1,594.8481838,469.4211695,12293.61379,1,31.20078753,25.87992632,17.0744636,6.424530314,11.89980888,0.509844417,0.08660604,3945.351097,7.877365296,70.75449014,110.7992267,78.61097787,369.0553219,127.803691,442.0431636,0.879878166,12.29504118,97.56836344,40.20714807,2003,0000000000000000233d,,,,,,,,
238,Syrian Arab Republic,2838,Dara,26338,Izra',NO,3000,Member State,1000,0.087018771,1.658654183,747.0387212,18.14461917,217.4263142,1.470306952,41.10287596,441.4595726,1,594.9833148,452.3839905,12230.99622,1,10.9531787,26.09348007,16.98749475,6.042755922,10.99210604,0.562002662,0.105930027,4116.136404,7.923266829,69.22443902,108.1670621,81.489715,397.8668919,92.06481307,460.4442333,0.522892419,12.7609944,97.07139858,44.50057937,2003,0000000000000000233e,,,,,,,,
238,Syrian Arab Republic,2839,Dayr_Az_Zor,26339,Abu_Kamal,NO,3000,Member State,1000,0.326690195,2.534252196,305.0325496,6.822863701,145.9024177,1.474952341,15.51213228,316.9541986,1,199.0450865,375.6846426,15246.68856,1,17.05196237,34.67372092,21.17595633,6.581339705,8.432691015,0.22484693,0.031705243,4469.740777,7.914785937,69.50713545,86.71320483,77.9356485,151.7493556,210.3167699,473.4703945,0.275403663,8.147721895,78.99453527,64.43444099,2003,0000000000000000233f,,,,,,,,
238,Syrian Arab Republic,2839,Dayr_Az_Zor,26340,Al_Mayadin,NO,3000,Member State,1000,0.846879854,4.706853339,282.5193084,6.4977873,106.9848781,1.464284982,15.16950876,321.6518012,1,284.7469964,414.7467957,14725.53781,1,13.44925992,33.63382367,20.45213585,6.029518319,9.563919136,0.178361286,0.019128813,4346.931001,7.935538403,68.81538657,83.8038986,80.50660579,143.4144781,226.8776377,452.2255759,0.231444592,7.050522461,83.13065228,65.76879408,2003,2340,,,,,,,,
238,Syrian Arab Republic,2839,Dayr_Az_Zor,26341,Dayr_Az_Zor,NO,3000,Member State,1000,1.527438458,6.266817637,317.9911593,7.535269231,160.6562038,1.475571533,17.45613594,279.0580926,1,311.6110564,399.003126,14347.98723,1,24.94088817,33.28183798,19.92776004,5.46017561,9.494974912,0.247560178,0.03974912,4219.037128,7.945084905,68.49716985,80.05274254,80.41098759,163.0650648,267.81461,453.5383851,0.441646162,7.406680906,86.12708548,59.82997528,2003,2341,,30,,,,,,
238,Syrian Arab Republic,2840,Hama,26342,Al_Ghab,NO,3000,Member State,1000,0.049595436,1.643165164,1609.728088,48.31083646,139.7759455,1.347860465,28.59829587,349.5799349,1,352.189296,977.5396035,11927.42667,1,139.7020723,26.24031698,16.56587037,5.490977163,29.28559453,0.685869167,0.119983071,3331.022806,6.782044179,92.73480597,98.61506729,109.7327057,936.1588878,280.5196852,361.9957542,4.508295663,42.21571718,94.66211641,35.28868661,2003,2342,,,,,,,,
238,Syrian Arab Republic,2840,Hama,26343,Al_Sqalbieh,NO,3000,Member State,1000,0.02781713,0.921498961,1628.388485,49.7125474,161.4287947,1.388505517,29.00173861,353.8146162,1,289.2258024,824.6415651,11790.49005,1,98.86799211,26.19571399,16.37568063,5.179391884,25.1844427,0.726522248,0.141821667,3274.608614,6.731357808,91.04526026,97.35325236,117.1746274,934.0048763,277.1481359,366.5170097,2.912893204,36.97425617,93.57531787,25.44915254,2003,2343,,,,,,,,
238,Syrian Arab Republic,2840,Hama,26344,As_Salamiyeh,NO,3000,Member State,1000,0.504159747,4.926087865,452.9440881,13.05972055,191.2833095,1.455325727,20.3416433,317.9445519,1,514.8899545,409.6722972,12685.87428,1,39.708665,28.70694921,17.61926983,4.960407752,11.80675458,0.355175401,0.065714017,3467.252529,7.805379097,73.15403011,84.6501902,83.31542418,241.4716273,260.9011364,420.1232357,0.788382027,9.040582617,99.31845812,29.78971963,2003,2344,,,,,,,,
238,Syrian Arab Republic,2840,Hama,26345,Hama,NO,3000,Member State,1000,0.227677668,4.733216797,828.5748274,23.74684347,192.7904067,1.455316559,28.89107986,399.9433813,1,367.8882638,472.2117939,12872.2674,1,25.04294796,28.39773217,17.87814917,5.67429792,13.51290352,0.523890447,0.1079306,3488.199853,7.530149647,82.32834509,93.39954291,90.49870997,469.6689956,199.991121,385.7041579,0.890006436,18.48653952,97.83914761,22.43352601,2003,2345,,,,,,,,
238,Syrian Arab Republic,2840,Hama,26346,Masyaf,NO,3000,Member State,1000,0.076403686,1.92474214,1781.58346,50.84337374,150.0452924,1.353623889,29.44578727,387.4121925,1,532.6863029,781.9976059,11773.00314,1,139.1245061,25.7885636,16.35139325,5.342899144,22.30527634,0.624421123,0.10145125,3503.062239,6.889563149,96.31877164,100.9638464,98.66533125,1047.883529,261.5816804,350.4100182,3.339515959,38.59856987,93.43653284,5.952755906,2003,2346,,,,,,,,
238,Syrian Arab Republic,2840,Hama,26347,Mesiaf,NO,3000,Member State,1000,0.018049112,0.644926438,1659.287314,49.58054824,136.0343602,1.362355502,29.62311984,354.3587004,1,334.113726,1004.067189,11823.16099,1,140.9748335,26.05656219,16.42105694,5.456055396,29.98887613,0.707295528,0.129569393,3345.649791,6.786188446,92.87294821,100.3365155,103.4448105,970.8419264,270.7175061,366.3274915,4.94189463,42.6240308,93.83461106,5.58,2003,2347,,,,,,,,
238,Syrian Arab Republic,2840,Hama,26348,Muhradah,NO,3000,Member State,1000,0.05125136,1.195215355,1108.819355,32.37432637,210.5076775,1.449025265,33.05226761,439.5914949,1,254.483542,742.1818637,12909.43285,1,22.9822089,27.97311291,17.92976784,6.267604881,21.69063933,0.660395186,0.121462882,3423.995912,7.358416593,88.05278024,98.73344026,95.60132677,650.6521727,196.6763121,347.9956241,0.787416154,25.49695415,97.54418375,10.50963597,2003,2348,,,,,,,,
238,Syrian Arab Republic,2840,Hama,26349,Name_Unknown,NO,3000,Member State,1000,0.059371718,1.421700142,450.1712634,13.01079404,242.4519993,1.461537132,20.57857517,314.3095345,1,621.5057765,407.9523574,12284.37331,1,18.70432009,27.70457417,17.0616296,4.682701889,11.79036648,0.361109357,0.063669972,3458.983011,7.76590647,74.46978433,86.60797708,86.01904696,246.3794721,268.8047512,417.3127482,0.681008435,9.094657075,97.49502626,27.08571429,2003,2349,,,,,,,,
238,Syrian Arab Republic,2841,Hassakeh,26350,Al_Malika,NO,3000,Member State,1000,0.273788898,2.626098262,1125.064858,25.6729678,177.7179584,1.393407522,35.81191186,396.1542193,1,442.2589019,448.8148086,13083.03368,1,11.47143655,32.67081903,18.17088011,3.831266983,10.25632379,0.65703831,0.141045574,4381.29373,7.401004555,86.63318149,85.97396496,97.16196328,600.1002932,182.2285639,417.2135132,0.627665989,23.0979689,96.16639937,71.48066457,2003,0000000000000000234a,,,,,,,,
238,Syrian Arab Republic,2841,Hassakeh,26351,Hassakeh,NO,3000,Member State,1000,1.234999017,5.292191536,534.3081738,12.60120458,179.2026918,1.453912692,22.75778998,312.1287676,1,352.2277754,343.2264365,14181.12697,1,19.1175947,33.88077789,19.69600968,4.985362736,8.11654652,0.33110935,0.057278302,4239.135697,7.76640865,74.453045,82.33516441,88.17527539,274.4315073,232.8497925,449.1236429,0.493960645,10.83503123,87.45137327,55.44769984,2003,0000000000000000234b,,30,,,,,,
238,Syrian Arab Republic,2841,Hassakeh,26353,Quamishli,NO,3000,Member State,1000,0.384508781,3.376182941,876.5245071,20.47968414,189.6343908,1.4227755,32.71215887,381.6987929,1,387.3408823,405.7859988,13627.02256,1,4.224880292,33.41070837,18.92642022,4.493813309,9.501048054,0.641392339,0.129264516,4278.970828,7.499177245,83.3607585,83.27220799,93.73322112,452.3899956,188.6721752,424.1715544,0.236333983,15.93920513,91.8490273,2.151515152,2003,0000000000000000234c,,,,,,,,
238,Syrian Arab Republic,2841,Hassakeh,26354,Ras_Al_Ain,NO,3000,Member State,1000,0.383012451,4.287075453,609.1335379,14.93737889,181.239228,1.436138441,29.13638552,428.1986409,1,428.0325777,500.0455135,13492.54612,1,10.62784115,33.10537045,18.7396474,4.245813418,12.27946301,0.506278871,0.098217967,4076.914488,7.607914063,79.7361979,78.62421559,92.28208705,325.0763981,158.4989891,413.1203426,0.413294717,15.5378662,92.9163006,3.258706468,2003,0000000000000000234d,,,,,,,,
238,Syrian Arab Republic,2842,Homs,26355,Al_Maghrim,NO,3000,Member State,1000,0.306769432,2.913060825,396.3035677,11.2040822,218.2032013,1.457191708,18.26401052,311.7343597,1,797.1330828,402.5451155,11533.18672,1,104.0896137,26.74799138,16.01831489,3.707897079,11.38557615,0.307965076,0.047781439,3536.135488,7.836838992,72.10536695,89.09551271,83.59551143,216.4221017,282.185961,406.7754786,1.39213165,8.706368852,91.53322795,23.70967742,2003,0000000000000000234e,,,,,,,,
238,Syrian Arab Republic,2842,Homs,26356,Al_Quasir,NO,3000,Member State,1000,0.079506691,1.850323115,1013.318942,27.67742764,228.7835016,1.423727806,26.81275048,398.4009405,1,596.8480096,479.0844871,11863.15138,1,19.08778159,26.56845795,16.47659913,4.707585331,13.13015782,0.479402342,0.081007252,3660.174568,7.575372583,80.8209139,98.6356324,92.59613057,581.1772528,214.1664714,361.619498,0.932790651,19.01649265,94.15199504,81.53370847,2003,0000000000000000234f,,,,,,,,
